feature,target,n,spearman_rho,abs_spearman_rho,p_value,feature_median,target_median,q_value_bh
prv_tv_sdnn_final_analysis_valid_pct,ODI_3_Percent,211,-0.8397560022600702,0.8397560022600702,2.4181151282348426e-57,47.4,9.71,7.748597487838244e-56
combo_all_sleep_lf_hf_fixed_valid_pct,AHI_4_Percent,211,-0.8396311530263202,0.8396311530263202,2.60499188323913e-57,62.1,4.68,8.30181019838831e-56
selected_prv_excluded_apnea_only_pct_of_selected,AHI_4_Percent,211,0.8392151001931251,0.8392151001931251,3.3368943868411135e-57,6.409455,4.68,1.0576504382639878e-55
selected_prv_excluded_desat_only_pct_of_selected,NREM_AHI,209,0.8373713773733762,0.8373713773733762,3.3335192857623417e-56,0.559836,7.71,1.0073100764023823e-54
selected_prv_mask_excluded_total_min,ODI,211,0.8359790725482087,0.8359790725482087,2.2357332703625995e-56,38.0,4.19,6.86478323824265e-55
selected_prv_mask_excluded_total_min,ODI_4_Percent,211,0.8359790725482087,0.8359790725482087,2.2357332703625995e-56,38.0,4.19,6.86478323824265e-55
combo_all_sleep_lf_hf_fixed_valid_pct,ODI,211,-0.835978506483534,0.835978506483534,2.2364691619789156e-56,62.1,4.19,6.86478323824265e-55
combo_all_sleep_lf_hf_fixed_valid_pct,ODI_4_Percent,211,-0.835978506483534,0.835978506483534,2.2364691619789156e-56,62.1,4.19,6.86478323824265e-55
prv_tv_rmssd_ms_valid_pct,AHI,211,-0.8353623796158789,0.8353623796158789,3.19746201779447e-56,46.8,9.7,9.712290879050704e-55
prv_tv_rmssd_ms_valid_pct,AHI_3_Percent,211,-0.8353623796158789,0.8353623796158789,3.19746201779447e-56,46.8,9.7,9.712290879050704e-55
combo_rem_hr_mean,MinPRSleep,211,0.8350828509913978,0.8350828509913978,3.7585935566744473e-56,63.643114,48.0,1.1299029702332668e-54
combo_all_sleep_lf_hf_fixed_valid_pct,NREM_AHI,209,-0.8349900361629209,0.8349900361629209,1.3159602329045225e-55,62.1,7.71,3.8957766894919664e-54
selected_prv_excluded_desat_only_min,NREM_AHI,209,0.834627837793642,0.834627837793642,1.6184967017925033e-55,1.883333,7.71,4.7664828965961496e-54
combo_all_sleep_hr_median,MinPRSleep,211,0.834497154900235,0.834497154900235,5.269042030290479e-56,61.936814,48.0,1.5758488779822603e-54
sleep_included_n,TotalSleepTime,213,0.8342673284295843,0.8342673284295843,1.8195261412726587e-56,19440.0,409.67,5.735933219406565e-55
prv_tv_rmssd_ms_valid_pct,ODI_3_Percent,211,-0.8342395375063713,0.8342395375063713,6.110525367319005e-56,46.8,9.71,1.8181930582757366e-54
combo_nrem_sleep_hours,TotalSleepTime,213,0.8341835562583024,0.8341835562583024,1.9101274591920716e-56,5.397778,409.67,5.9891738397893334e-55
selected_prv_excluded_apnea_only_min,RDI,211,0.8322985393249442,0.8322985393249442,1.8508316403252314e-55,21.083333,13.67,5.397025063188375e-54
prv_tv_lf_final_analysis_valid_pct,NREM_AHI,209,-0.8319229309993759,0.8319229309993759,7.472208270157462e-55,51.8,7.71,2.075138982455158e-53
prv_tv_hf_final_analysis_valid_pct,NREM_AHI,209,-0.8319229309993759,0.8319229309993759,7.472208270157462e-55,51.8,7.71,2.075138982455158e-53
prv_tv_lf_hf_final_analysis_valid_pct,NREM_AHI,209,-0.8319229309993759,0.8319229309993759,7.472208270157462e-55,51.8,7.71,2.075138982455158e-53
combo_all_sleep_lf_hf_fixed_valid_pct,DesatBurdenOverall,211,-0.8319210405532363,0.8319210405532363,2.292212865320385e-55,62.1,55.0,6.650838522660938e-54
combo_all_sleep_hr_mean,MinPRSleep,211,0.8308096954160554,0.8308096954160554,4.289223154175162e-55,62.648618,48.0,1.2383539324331457e-53
desat_pct,AreaUnder90Overall,213,0.8304442899562368,0.8304442899562368,1.626423347775435e-55,2.6,1.0,4.7664828965961496e-54
evt_obstructive_3_pct,REM_AHI,209,0.8302442576882603,0.8302442576882603,1.9046398744247372e-54,0.2,15.36,5.049027158020484e-53
selected_prv_excluded_apnea_only_min,DesatBurdenOverall,211,0.8299889738807138,0.8299889738807138,6.79315605037224e-55,21.083333,55.0,1.9231886449403351e-53
selected_prv_selected_policy_min,TotalSleepTime,211,0.8298472609123468,0.8298472609123468,7.352653139704892e-55,324.0,410.2,2.0715301019690305e-53
selected_hr_median_bpm,MinPRSleep,211,0.8295866108740129,0.8295866108740129,8.50319068316338e-55,61.508851,48.0,2.339179625670228e-53
combo_nrem_hr_median,MinPRSleep,211,0.8295866108740129,0.8295866108740129,8.50319068316338e-55,61.508851,48.0,2.339179625670228e-53
combo_wake_sleep_lf_hf_fixed_valid_pct,NREM_ODI,209,-0.8290741740339201,0.8290741740339201,3.6344098819572665e-54,73.1,2.62,9.50487822043712e-53
prv_tv_lf_final_analysis_valid_pct,AHI,211,-0.8289022662017066,0.8289022662017066,1.2440664481694409e-54,51.8,9.7,3.3129659934813605e-53
prv_tv_lf_final_analysis_valid_pct,AHI_3_Percent,211,-0.8289022662017066,0.8289022662017066,1.2440664481694409e-54,51.8,9.7,3.3129659934813605e-53
prv_tv_hf_final_analysis_valid_pct,AHI,211,-0.8289022662017066,0.8289022662017066,1.2440664481694409e-54,51.8,9.7,3.3129659934813605e-53
prv_tv_hf_final_analysis_valid_pct,AHI_3_Percent,211,-0.8289022662017066,0.8289022662017066,1.2440664481694409e-54,51.8,9.7,3.3129659934813605e-53
prv_tv_lf_hf_final_analysis_valid_pct,AHI,211,-0.8289022662017066,0.8289022662017066,1.2440664481694409e-54,51.8,9.7,3.3129659934813605e-53
prv_tv_lf_hf_final_analysis_valid_pct,AHI_3_Percent,211,-0.8289022662017066,0.8289022662017066,1.2440664481694409e-54,51.8,9.7,3.3129659934813605e-53
combo_wake_sleep_hr_median,MinPRSleep,213,0.8285499611040009,0.8285499611040009,4.718734246189312e-55,62.501789,48.0,1.3556481834372446e-53
selected_prv_rmssd_final_analysis_valid_pct,AHI,213,-0.8282541347658644,0.8282541347658644,5.5661315142255864e-55,46.7,9.7,1.5834965361445667e-53
selected_prv_rmssd_final_analysis_valid_pct,AHI_3_Percent,213,-0.8282541347658644,0.8282541347658644,5.5661315142255864e-55,46.7,9.7,1.5834965361445667e-53
selected_prv_rmssd_final_analysis_valid_pct,ODI_3_Percent,213,-0.8269869112739731,0.8269869112739731,1.1252965566703228e-54,46.7,9.71,3.081093670657898e-53
prv_tv_lf_final_analysis_valid_pct,ODI_3_Percent,211,-0.8262959618557281,0.8262959618557281,5.218945949629761e-54,51.8,9.71,1.346765167178795e-52
prv_tv_hf_final_analysis_valid_pct,ODI_3_Percent,211,-0.8262959618557281,0.8262959618557281,5.218945949629761e-54,51.8,9.71,1.346765167178795e-52
prv_tv_lf_hf_final_analysis_valid_pct,ODI_3_Percent,211,-0.8262959618557281,0.8262959618557281,5.218945949629761e-54,51.8,9.71,1.346765167178795e-52
selected_prv_excluded_apnea_only_pct_of_selected,ODI,211,0.8258640259221592,0.8258640259221592,6.60364817703611e-54,6.409455,4.19,1.6891436915997627e-52
selected_prv_excluded_apnea_only_pct_of_selected,ODI_4_Percent,211,0.8258640259221592,0.8258640259221592,6.60364817703611e-54,6.409455,4.19,1.6891436915997627e-52
combo_wake_sleep_hr_mean,MinPRSleep,213,0.8256465050571832,0.8256465050571832,2.3547148239615168e-54,63.342141,48.0,6.213889978888491e-53
combo_rem_hr_median,MinPRSleep,211,0.825482236704007,0.825482236704007,8.126156875034886e-54,63.543979,48.0,2.069508598043819e-52
desat_n,AreaUnder90Overall,213,0.8251107991704412,0.8251107991704412,3.157412025949427e-54,720.0,1.0,8.294606727629307e-53
selected_prv_excluded_desat_only_pct_of_selected,ODI_3_Percent,211,0.8234452183732427,0.8234452183732427,2.4374527626334727e-53,0.559836,9.71,6.1805323963819185e-52
combo_pre_sleep_wake_hr_mean,MeanPRSleep,201,0.8219100519346841,0.8219100519346841,1.5745725116844624e-50,66.047411,62.0,3.62960746566948e-49
selected_hr_mean_bpm,MinPRSleep,211,0.8210408384835279,0.8210408384835279,8.753599078366176e-53,62.284091,48.0,2.2004736993548077e-51
combo_nrem_hr_mean,MinPRSleep,211,0.8210408384835279,0.8210408384835279,8.753599078366176e-53,62.284091,48.0,2.2004736993548077e-51
selected_prv_excluded_desat_only_pct_of_selected,AHI,211,0.8201839328533276,0.8201839328533276,1.3742459651902958e-52,0.559836,9.7,3.4250437901665834e-51
selected_prv_excluded_desat_only_pct_of_selected,AHI_3_Percent,211,0.8201839328533276,0.8201839328533276,1.3742459651902958e-52,0.559836,9.7,3.4250437901665834e-51
combo_deep_lf_hf_fixed_valid_pct,TotalDeepSleepTime,211,0.8185670436693547,0.8185670436693547,3.197713177053795e-52,9.5,57.52,7.935771595139461e-51
selected_prv_excluded_desat_only_min,ODI_3_Percent,211,0.8181399428595583,0.8181399428595583,3.991286160148409e-52,1.883333,9.71,9.818609529000086e-51
selected_lf_hf_fixed_valid_pct,AHI,211,-0.8181162605764098,0.8181162605764098,4.0405800530864555e-52,49.6,9.7,9.818609529000086e-51
selected_lf_hf_fixed_valid_pct,AHI_3_Percent,211,-0.8181162605764098,0.8181162605764098,4.0405800530864555e-52,49.6,9.7,9.818609529000086e-51
combo_nrem_lf_hf_fixed_valid_pct,AHI,211,-0.8181162605764098,0.8181162605764098,4.0405800530864555e-52,49.6,9.7,9.818609529000086e-51
combo_nrem_lf_hf_fixed_valid_pct,AHI_3_Percent,211,-0.8181162605764098,0.8181162605764098,4.0405800530864555e-52,49.6,9.7,9.818609529000086e-51
combo_pre_sleep_wake_hr_median,MeanPRSleep,201,0.8166453959340939,0.8166453959340939,2.1566468225381976e-49,65.69551,62.0,4.641167626953051e-48
selected_prv_excluded_apnea_only_min,DesatBurdenPerHour,211,0.8165338861291165,0.8165338861291165,9.138691882621248e-52,21.083333,9.0,2.2114875958276814e-50
selected_prv_excluded_apnea_only_min,NREM_ODI,209,0.8161817992122942,0.8161817992122942,3.2946447715388255e-51,21.083333,2.62,7.8107188242335085e-50
selected_lf_hf_fixed_valid_pct,ODI_3_Percent,211,-0.8157999373203219,0.8157999373203219,1.3308293864320568e-51,49.6,9.71,3.1939905274369364e-50
combo_nrem_lf_hf_fixed_valid_pct,ODI_3_Percent,211,-0.8157999373203219,0.8157999373203219,1.3308293864320568e-51,49.6,9.71,3.1939905274369364e-50
selected_prv_excluded_desat_only_min,AHI,211,0.8157759445286026,0.8157759445286026,1.3472442289935076e-51,1.883333,9.7,3.206991160608219e-50
selected_prv_excluded_desat_only_min,AHI_3_Percent,211,0.8157759445286026,0.8157759445286026,1.3472442289935076e-51,1.883333,9.7,3.206991160608219e-50
selected_lf_hf_fixed_valid_pct,NREM_AHI,209,-0.8145488592108804,0.8145488592108804,7.512366813470949e-51,49.6,7.71,1.7595230223358464e-49
combo_nrem_lf_hf_fixed_valid_pct,NREM_AHI,209,-0.8145488592108804,0.8145488592108804,7.512366813470949e-51,49.6,7.71,1.7595230223358464e-49
selected_hr_min_bpm,MeanPRSleep,210,0.8137566751907187,0.8137566751907187,6.478225902474317e-51,49.144345,62.0,1.529595686770454e-49
desat_n,REM_AHI,209,0.8128525694042142,0.8128525694042142,1.753500085498391e-50,720.0,15.36,4.026146653002605e-49
selected_lf_hf_fixed_valid_pct,AHI_4_Percent,211,-0.8120985696478603,0.8120985696478603,8.637266130947229e-51,49.6,4.68,2.006873947238416e-49
combo_nrem_lf_hf_fixed_valid_pct,AHI_4_Percent,211,-0.8120985696478603,0.8120985696478603,8.637266130947229e-51,49.6,4.68,2.006873947238416e-49
evt_obstructive_3_n,REM_ODI,209,0.8104729132793411,0.8104729132793411,5.676315096431806e-50,62.0,6.08,1.2781571290498184e-48
combo_deep_hr_median,MinPRSleep,211,0.8101264990957182,0.8101264990957182,2.300548809532309e-50,61.604618,48.0,5.240937756715792e-49
prv_tv_sdnn_final_analysis_valid_pct,AHI_4_Percent,211,-0.8099842070770988,0.8099842070770988,2.46795365402589e-50,47.4,4.68,5.600430237462642e-49
combo_wake_sleep_lf_hf_fixed_valid_pct,RDI,213,-0.8091179554426617,0.8091179554426617,1.2991982763328958e-50,72.9,13.67,3.0067160109418446e-49
desat_pct,REM_AHI,209,0.8087750032763786,0.8087750032763786,1.2992235123159446e-49,2.6,15.36,2.827265493965145e-48
desat_n,RDI,213,0.8084992241780333,0.8084992241780333,1.7644370151131626e-50,720.0,13.67,4.0353712439764566e-49
selected_prv_clean_kept_pct_of_selected,RDI,211,-0.808032897045558,0.808032897045558,6.428268319329503e-50,88.104131,13.67,1.436385472732937e-48
selected_prv_mask_excluded_total_pct_of_selected,RDI,211,0.808032897045558,0.808032897045558,6.428268319329503e-50,11.895869,13.67,1.436385472732937e-48
selected_lf_hf_fixed_valid_pct,ODI,211,-0.8078056720021165,0.8078056720021165,7.181214500763566e-50,49.6,4.19,1.5804091686208725e-48
selected_lf_hf_fixed_valid_pct,ODI_4_Percent,211,-0.8078056720021165,0.8078056720021165,7.181214500763566e-50,49.6,4.19,1.5804091686208725e-48
combo_nrem_lf_hf_fixed_valid_pct,ODI,211,-0.8078056720021165,0.8078056720021165,7.181214500763566e-50,49.6,4.19,1.5804091686208725e-48
combo_nrem_lf_hf_fixed_valid_pct,ODI_4_Percent,211,-0.8078056720021165,0.8078056720021165,7.181214500763566e-50,49.6,4.19,1.5804091686208725e-48
prv_tv_sdnn_final_analysis_valid_pct,DesatBurdenPerHour,211,-0.807697933508324,0.807697933508324,7.568048241655165e-50,47.4,9.0,1.6592803513283055e-48
selected_prv_excluded_apnea_only_min,AHI_4_Percent,211,0.8072666779217055,0.8072666779217055,9.333566735138164e-50,21.083333,4.68,2.0387026666414148e-48
prv_tv_sdnn_final_analysis_valid_pct,NREM_ODI,209,-0.8065798979291748,0.8065798979291748,3.743758174364744e-49,47.4,2.62,8.027057967976172e-48
desat_pct,RDI,213,0.8065100523023204,0.8065100523023204,4.684981440343654e-50,2.6,13.67,1.05902371163117e-48
prv_tv_sdnn_final_analysis_valid_pct,ODI,211,-0.8057005765464992,0.8057005765464992,1.9898519571903976e-49,47.4,4.19,4.2980802275312585e-48
prv_tv_sdnn_final_analysis_valid_pct,ODI_4_Percent,211,-0.8057005765464992,0.8057005765464992,1.9898519571903976e-49,47.4,4.19,4.2980802275312585e-48
prv_tv_rmssd_ms_valid_pct,DesatBurdenPerHour,211,-0.8038227902475737,0.8038227902475737,4.8876510556468954e-49,46.8,9.0,1.0441311705689632e-47
selected_lf_hf_fixed_valid_pct,NREM_ODI,209,-0.803432937712979,0.803432937712979,1.667473540141897e-48,49.6,2.62,3.485557593586933e-47
combo_nrem_lf_hf_fixed_valid_pct,NREM_ODI,209,-0.803432937712979,0.803432937712979,1.667473540141897e-48,49.6,2.62,3.485557593586933e-47
combo_deep_hr_mean,MinPRSleep,211,0.802623365313969,0.802623365313969,8.633422811353261e-49,61.875076,48.0,1.824279776659863e-47
combo_wake_sleep_lf_hf_fixed_valid_pct,REM_AHI,209,-0.8015917850056186,0.8015917850056186,3.9462908294254226e-48,73.1,15.36,8.21956004186038e-47
prv_tv_rmssd_ms_valid_pct,AHI_4_Percent,211,-0.8015647859926806,0.8015647859926806,1.4218133711054292e-48,46.8,4.68,2.9935074297064487e-47
desat_n,MinSatValue,213,-0.8011683582789293,0.8011683582789293,6.104214915676621e-49,720.0,87.0,1.299262094460805e-47
desat_pct,MinSatValue,213,-0.800610587506452,0.800610587506452,7.944891161479404e-49,2.6,87.0,1.6848947364999233e-47
selected_prv_rmssd_final_analysis_valid_pct,NREM_ODI,209,-0.8002705980389868,0.8002705980389868,7.281867990747565e-48,46.8,2.62,1.495346976128162e-46
prv_tv_rmssd_ms_valid_pct,NREM_ODI,209,-0.8002705980389868,0.8002705980389868,7.281867990747565e-48,46.8,2.62,1.495346976128162e-46
prv_tv_rmssd_ms_valid_pct,ODI,211,-0.7990741494924033,0.7990741494924033,4.544358298299663e-48,46.8,4.19,9.39811971478143e-47
prv_tv_rmssd_ms_valid_pct,ODI_4_Percent,211,-0.7990741494924033,0.7990741494924033,4.544358298299663e-48,46.8,4.19,9.39811971478143e-47
evt_obstructive_3_pct,REM_ODI,209,0.7970927859655818,0.7970927859655818,3.1194192232694666e-47,0.2,6.08,6.2949664048814986e-46
prv_tv_sdnn_final_analysis_valid_pct,DesatBurdenOverall,211,-0.7970324571199217,0.7970324571199217,1.1637785757911471e-47,47.4,55.0,2.381458475092621e-46
combo_all_sleep_lf_hf_fixed_valid_pct,NREM_ODI,209,-0.7969790592779596,0.7969790592779596,3.2845557328049143e-47,62.1,2.62,6.6053548392131934e-46
selected_prv_mask_excluded_total_min,RDI,211,0.7967496889385935,0.7967496889385935,1.32453564216485e-47,38.0,13.67,2.691530266587249e-46
selected_prv_rmssd_final_analysis_valid_pct,DesatBurdenPerHour,213,-0.7945922454849762,0.7945922454849762,1.2954602472385335e-47,46.7,9.0,2.641651804858436e-46
evt_obstructive_3_pct,SatBelow90,213,0.7944736220167088,0.7944736220167088,1.367450729418954e-47,0.2,0.62,2.769087727073382e-46
prv_tv_lf_final_analysis_valid_pct,DesatBurdenPerHour,211,-0.7943901347561794,0.7943901347561794,3.868336038426064e-47,51.8,9.0,7.699705043037817e-46
prv_tv_hf_final_analysis_valid_pct,DesatBurdenPerHour,211,-0.7943901347561794,0.7943901347561794,3.868336038426064e-47,51.8,9.0,7.699705043037817e-46
prv_tv_lf_hf_final_analysis_valid_pct,DesatBurdenPerHour,211,-0.7943901347561794,0.7943901347561794,3.868336038426064e-47,51.8,9.0,7.699705043037817e-46
combo_pre_sleep_wake_lf_hf_fixed_n_windows_total,TotalSleepTime,211,0.7943427988223455,0.7943427988223455,3.951842219687871e-47,235.0,410.2,7.812591127193106e-46
combo_pre_sleep_wake_lf_hf_fixed_total_min,TotalSleepTime,211,0.7943427988223455,0.7943427988223455,3.951842219687871e-47,470.0,410.2,7.812591127193106e-46
selected_lf_hf_fixed_valid_pct,DesatBurdenPerHour,211,-0.7942860775607573,0.7942860775607573,4.054252880157243e-47,49.6,9.0,7.961078382854223e-46
combo_nrem_lf_hf_fixed_valid_pct,DesatBurdenPerHour,211,-0.7942860775607573,0.7942860775607573,4.054252880157243e-47,49.6,9.0,7.961078382854223e-46
prv_tv_rmssd_ms_valid_pct,DesatBurdenOverall,211,-0.793782222215563,0.793782222215563,5.086966688890464e-47,46.8,55.0,9.955432795170868e-46
prv_tv_lf_final_analysis_valid_pct,AHI_4_Percent,211,-0.7934080618137664,0.7934080618137664,6.018144314435486e-47,51.8,4.68,1.16604045321554e-45
prv_tv_hf_final_analysis_valid_pct,AHI_4_Percent,211,-0.7934080618137664,0.7934080618137664,6.018144314435486e-47,51.8,4.68,1.16604045321554e-45
prv_tv_lf_hf_final_analysis_valid_pct,AHI_4_Percent,211,-0.7934080618137664,0.7934080618137664,6.018144314435486e-47,51.8,4.68,1.16604045321554e-45
prv_tv_sdnn_final_analysis_valid_min,NREM_AHI,209,-0.7911884130759352,0.7911884130759352,4.351505922938989e-46,222.2,7.71,8.160123004045075e-45
combo_all_sleep_lf_hf_fixed_valid_pct,RDI,211,-0.7908852399625275,0.7908852399625275,1.8526383916223385e-46,62.1,13.67,3.565870330013689e-45
selected_prv_excluded_apnea_only_min,ODI,211,0.7904221660184538,0.7904221660184538,2.273493040601982e-46,21.083333,4.19,4.333010265617895e-45
selected_prv_excluded_apnea_only_min,ODI_4_Percent,211,0.7904221660184538,0.7904221660184538,2.273493040601982e-46,21.083333,4.19,4.333010265617895e-45
evt_obstructive_3_n,SatBelow90,213,0.7890149965411681,0.7890149965411681,1.5859475733270074e-46,62.0,0.62,3.062664320411625e-45
selected_prv_rmssd_final_analysis_valid_min,NREM_AHI,209,-0.788968334767215,0.788968334767215,1.1467621700981125e-45,217.5,7.71,2.0641719061766028e-44
prv_tv_rmssd_ms_valid_min,NREM_AHI,209,-0.788968334767215,0.788968334767215,1.1467621700981125e-45,217.5,7.71,2.0641719061766028e-44
prv_tv_lf_final_analysis_valid_pct,NREM_ODI,209,-0.7887137410005439,0.7887137410005439,1.2805882335008431e-45,51.8,2.62,2.2839114916748984e-44
prv_tv_hf_final_analysis_valid_pct,NREM_ODI,209,-0.7887137410005439,0.7887137410005439,1.2805882335008431e-45,51.8,2.62,2.2839114916748984e-44
prv_tv_lf_hf_final_analysis_valid_pct,NREM_ODI,209,-0.7887137410005439,0.7887137410005439,1.2805882335008431e-45,51.8,2.62,2.2839114916748984e-44
selected_prv_rmssd_final_analysis_valid_pct,AHI_4_Percent,213,-0.7885870650136746,0.7885870650136746,1.916004819306367e-46,46.7,4.68,3.675703982300899e-45
selected_prv_excluded_overlap_pct_of_selected,RDI,211,0.7880456254430146,0.7880456254430146,6.448242217821533e-46,2.165109,13.67,1.197648045042522e-44
combo_all_sleep_lf_hf_fixed_n_windows_valid,AHI,213,-0.7876497703580007,0.7876497703580007,2.894496002972127e-46,142.0,9.7,5.445387319139821e-45
combo_all_sleep_lf_hf_fixed_n_windows_valid,AHI_3_Percent,213,-0.7876497703580007,0.7876497703580007,2.894496002972127e-46,142.0,9.7,5.445387319139821e-45
combo_all_sleep_lf_hf_fixed_valid_min,AHI,213,-0.7876497703580007,0.7876497703580007,2.894496002972127e-46,284.0,9.7,5.445387319139821e-45
